directores,titulo,pais,votos,votacion,nota
George Pal,El tiempo en sus manos ,Estados Unidos,9344.0,7.2,4
William Hanna,Los Picapiedra (Serie de TV),Estados Unidos,34135.0,6.3,4
Joseph Barbera,Los Picapiedra (Serie de TV),Estados Unidos,34135.0,6.3,4
Charles A. Nichols,Los Picapiedra (Serie de TV),Estados Unidos,34135.0,6.3,4
Akira Kurosawa,Rashomon ,Japón,21299.0,8.1,4
Clyde Geronimi,La cenicienta ,Estados Unidos,30318.0,6.6,4
Hamilton Luske,La cenicienta ,Estados Unidos,30318.0,6.6,4
Wilfred Jackson,La cenicienta ,Estados Unidos,30318.0,6.6,4
Byron Haskin,La isla del tesoro ,Reino Unido,1178.0,6.2,4
Ben Sharpsteen,Dumbo ,Estados Unidos,81344.0,6.8,4
Victor Fleming,El mago de Oz ,Estados Unidos,55382.0,7.4,4
Carl Theodor Dreyer,"Vampyr, la bruja vampiro ",Alemania,4969.0,7.4,4
Luis Buñuel,Un perro andaluz (C),Francia,28057.0,7.4,4
Wladyslaw Starewicz,The Insects' Christmas (C),Rusia,335.0,5.9,4
David Blue Garcia,La matanza de Texas ,Estados Unidos,4952.0,4.4,3
Guillem Clua,Smiley (Miniserie de TV),España,2655.0,6.4,3
David Martín Porras,Smiley (Miniserie de TV),España,2655.0,6.4,3
Marta Pahissa,Smiley (Miniserie de TV),España,2655.0,6.4,3
Iñaki Sánchez Arrieta,Zerø ,España,122.0,5.2,3
Severin Fiala,La cabaña siniestra ,Reino Unido,3232.0,5.9,3
Veronika Franz,La cabaña siniestra ,Reino Unido,3232.0,5.9,3
Álex Rey,La importancia de llamarse Amancio (C),España,86.0,4.6,3
Gaspar Noé,Climax ,Francia,9527.0,6.6,3
Bill Condon,La bella y la bestia ,Estados Unidos,25244.0,6.4,3
Mike Flanagan,Somnia. Dentro de tus sueños ,Estados Unidos,3719.0,5.3,3
Na Hong-jin,El extraño ,Corea del Sur,9663.0,6.5,3
Dan Mazer,Dirty Grandpa ,Estados Unidos,2267.0,4.2,3
Jon M. Chu,Ahora me ves 2 ,Estados Unidos,13918.0,5.1,3
Taneli Mustonen,Lake Bodom ,Finlandia,1537.0,4.2,3
Corin Hardy,The Hallow ,Irlanda,971.0,5.1,3
Gareth Edwards,Godzilla ,Estados Unidos,22493.0,5.0,3
Nicolas Winding Refn,Solo Dios perdona ,Francia,14576.0,5.2,3
Alexandros Avranas,Miss Violence ,Grecia,1628.0,6.7,3
Pedro Solís García,Cuerdas (C),España,7880.0,7.0,3
Andy Muschietti,Mamá ,Canadá,30126.0,5.3,3
Ben Stiller,La vida secreta de Walter Mitty ,Estados Unidos,30132.0,6.2,3
Lee Daniels,El chico del periódico ,Estados Unidos,4350.0,5.1,3
Walter Salles,En la carretera ,Francia,4315.0,5.2,3
Fernando González Molina,Tengo ganas de ti ,España,13226.0,4.8,3
Tobias Karl,Guilt (C),Noruega,28.0,4.1,3
Brad Parker,Atrapados en Chernóbil ,Estados Unidos,6133.0,4.2,3
Jonathan Liebesman,Invasión a la Tierra ,Estados Unidos,15816.0,5.0,3
Kurt Kuenne,Shuffle ,Estados Unidos,244.0,6.2,3
Vicente Villanueva,Lo contrario al amor ,España,5347.0,4.8,3
Joe Johnston,Capitán América: El primer vengador ,Estados Unidos,57241.0,5.8,3
Robert Luketic,Killers ,Estados Unidos,8988.0,4.2,3
André Øvredal,Troll Hunter ,Noruega,7077.0,5.7,3
Tony Scott,Imparable ,Estados Unidos,17099.0,5.7,3
Alan Poul,El plan B ,Estados Unidos,5783.0,4.5,3
Anand Tucker,Tenías que ser tú ,Estados Unidos,8314.0,5.3,3
Tom Six,The Human Centipede (First Sequence) ,Países Bajos (Holanda),15205.0,5.1,3
Javier Ruiz Caldera,Spanish Movie ,España,22168.0,3.7,3
Richard Kelly,The Box ,Estados Unidos,15656.0,4.8,3
Borja Cobeaga,Pagafantas ,España,42541.0,5.5,3
Stewart Hendler,Hermandad de sangre (Sorority Row) ,Estados Unidos,3489.0,4.0,3
Chris Weitz,La saga Crepúsculo: Luna nueva ,Estados Unidos,38096.0,4.6,3
Matthew Diamond,Camp Rock (TV),Estados Unidos,4565.0,3.9,3
Jon M. Chu,Street Dance (Step Up 2 the Streets) ,Estados Unidos,6459.0,5.6,3
Brad Anderson,Transsiberian ,Reino Unido,12420.0,5.8,3
Mick Jackson,El guardián de la memoria (TV),Estados Unidos,735.0,5.4,3
Christian Molina,Diario de una ninfómana ,España,10022.0,5.0,3
Mikael Håfström,1408 ,Estados Unidos,27404.0,5.8,3
Tom Shadyac,Sigo como Dios ,Estados Unidos,16744.0,4.2,3
Darren Lynn Bousman,Saw IV ,Estados Unidos,22485.0,5.5,3
Joel Schumacher,El número 23 ,Estados Unidos,29746.0,5.7,3
Michael Dougherty,Truco o trato: Terror en Halloween ,Estados Unidos,5837.0,5.5,3
Joe Nussbaum,American Pie 5: Una fiesta de pelotas ,Estados Unidos,9149.0,4.2,3
Brad Silberling,Dame 10 razones ,Estados Unidos,4080.0,5.2,3
Kenny Ortega,High School Musical (TV),Estados Unidos,12211.0,4.6,3
James Wong,Destino Final 3 ,Estados Unidos,15018.0,4.7,3
John R. Leonetti,El efecto mariposa 2 ,Estados Unidos,5845.0,3.6,3
Gregory Dark,Los ojos del mal (See No Evil) ,Estados Unidos,3006.0,4.3,3
Marco Besas,La leyenda del espantapájaros (C),España,2092.0,6.5,3
Hideo Nakata,The Ring 2 (La señal 2) ,Estados Unidos,12588.0,5.0,3
Greg McLean,Wolf Creek ,Australia,6918.0,5.5,3
Kevin Allen,Superagente Cody Banks 2: Destino Londres ,Estados Unidos,2002.0,3.4,3
Garry Marshall,Princesa por sorpresa 2 ,Estados Unidos,9085.0,4.0,3
Peter Segal,50 primeras citas ,Estados Unidos,35070.0,6.0,3
Luca Lucini,Tres metros sobre el cielo ,Italia,2479.0,5.8,3
Peter Hewitt,Garfield: La película ,Estados Unidos,17975.0,3.9,3
Robert Zemeckis,Polar Express (El Expreso Polar) ,Estados Unidos,17777.0,5.8,3
Rawson Marshall Thurber,Cuestión de pelotas ,Estados Unidos,15598.0,4.8,3
Sean McNamara,Mano a mano: La película (TV),Estados Unidos,32.0,3.9,3
McG,Los ángeles de Charlie: Al límite ,Estados Unidos,22637.0,3.5,3
Jesús Bonilla,El oro de Moscú ,España,17597.0,4.1,3
Harald Zwart,Superagente Cody Banks ,Estados Unidos,6197.0,3.6,3
Jesse Dylan,American Pie 3: ¡Menuda boda! ,Estados Unidos,29350.0,5.1,3
Tom Brady,Este cuerpo no es el mío ,Estados Unidos,20014.0,4.1,3
Paul W.S. Anderson,Resident Evil ,Reino Unido,37159.0,5.8,3
Eli Roth,Cabin Fever ,Estados Unidos,6151.0,4.7,3
Roger Kumble,La cosa más dulce ,Estados Unidos,18891.0,4.4,3
Robert Rodriguez,Spy Kids ,Estados Unidos,16790.0,3.8,3
Santiago Moro,"Marcelino, pan y vino (Serie de TV)",España,924.0,3.6,3
Xavier Picard,"Marcelino, pan y vino (Serie de TV)",España,924.0,3.6,3
J.B. Rogers,American Pie 2 ,Estados Unidos,34378.0,5.5,3
Keenen Ivory Wayans,Scary Movie 2 ,Estados Unidos,27495.0,4.5,3
Peter Farrelly,Amor ciego ,Estados Unidos,27669.0,5.0,3
Bobby Farrelly,Amor ciego ,Estados Unidos,27669.0,5.0,3
Don Hertzfeldt,Rejected (C),Estados Unidos,1990.0,6.4,3
Ron Howard,El Grinch ,Estados Unidos,20880.0,4.4,3
McG,Los ángeles de Charlie ,Estados Unidos,32265.0,3.9,3
Renny Harlin,Deep Blue Sea ,Estados Unidos,21830.0,4.4,3
Steven Soderbergh,Out of Sight (Un romance muy peligroso) ,Estados Unidos,8905.0,5.3,3
Lars von Trier,Los idiotas ,Dinamarca,23948.0,6.6,3
George Miller,"Babe, el cerdito en la ciudad ",Australia,9989.0,4.6,3
Ethan Wiley,Los chicos del maíz V: Campos de terror ,Estados Unidos,663.0,3.4,3
Craig McCracken,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
Craig McCracken,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
John McIntyre,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
Randy Myers,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
Lauren Faust,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
Genndy Tartakovsky,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
Robert Alvarez,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
Rob Renzetti,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
Chris Savino,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
Brian Larsen,Las Supernenas (Serie de TV),Estados Unidos,21761.0,4.8,3
David Feiss,Vaca y Pollo (Serie de TV),Estados Unidos,21484.0,5.6,3
David Feiss,Vaca y Pollo (Serie de TV),Estados Unidos,21484.0,5.6,3
Robert Alvarez,Vaca y Pollo (Serie de TV),Estados Unidos,21484.0,5.6,3
Robin Steele,Vaca y Pollo (Serie de TV),Estados Unidos,21484.0,5.6,3
Deane Taylor,Vaca y Pollo (Serie de TV),Estados Unidos,21484.0,5.6,3
John McIntyre,Vaca y Pollo (Serie de TV),Estados Unidos,21484.0,5.6,3
Gary Nadeau,Un ángel en mi equipo (TV),Estados Unidos,356.0,3.7,3
Paul W.S. Anderson,Horizonte Final ,Reino Unido,16535.0,5.9,3
Van Partible,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Kirk Tingblad,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Russell Calabrese,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Robert Alvarez,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
John McIntyre,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Rumen Petkov,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
James T. Walker,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Nathan Chew,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
David Schwartz,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Dave Brain,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Kevin Petrilak,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Butch Hartman,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
Van Partible,Johnny Bravo (Serie de TV),Estados Unidos,5370.0,5.3,3
David Cronenberg,Crash ,Canadá,25476.0,6.5,3
Genndy Tartakovsky,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
Genndy Tartakovsky,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
Rob Renzetti,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
John McIntyre,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
Chris Savino,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
Robert Alvarez,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
Rumen Petkov,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
Paul Rudish,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
Craig McCracken,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
David P. Smith,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
James T. Walker,El laboratorio de Dexter (Serie de TV),Estados Unidos,19273.0,5.8,3
Robert Longo,Johnny Mnemonic ,Estados Unidos,10191.0,5.0,3
Brian Levant,Los Picapiedra ,Estados Unidos,24254.0,4.3,3
Oliver Stone,Asesinos natos ,Estados Unidos,48133.0,6.6,3
Rod Daniel,Beethoven 2: la familia crece ,Estados Unidos,9249.0,3.5,3
Christopher Canaan,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Leslie Greif,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Paul Haggis,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Albert S. Ruddy,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Michael Preece,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Tony Mordente,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Jerry Jameson,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Eric Norris,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Christian I. Nyby II,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Joe Coppoletta,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Mike Norris,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Aaron Norris,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Alexander Singer,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Karl Kases,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Rich Thorne,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
João Fernandes,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Michael Vejar,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
James Darren,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
William A. Fraker,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Vern Gillum,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Andrew Stevens,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Virgil W. Vogel,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Lee H. Katzin,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Chuck Bowman,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Gregg Champion,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Clarence Gilyard Jr.,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Garry A. Brown,Walker Texas Ranger (Serie de TV),Estados Unidos,14345.0,2.9,3
Sam Raimi,El ejército de las tinieblas ,Estados Unidos,21782.0,6.7,3
Tom Trbovich,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Bruce Bilson,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Mark Brull,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Jeff McCracken,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Jay Dubin,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Brian Henson,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Reza Badiyi,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
William Dear,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Patrick Read Johnson,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Max Tash,Dinosaurios (Serie de TV),Estados Unidos,25673.0,6.1,3
Andy Borowitz,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Susan Borowitz,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Shelley Jensen,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Jeffrey Melman,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Ellen Falcon,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Chuck Vinson,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Rita Rogers,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Maynard C. Virgil I,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Madeline Cripe,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Debbie Allen,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Rae Kraus,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Werner Walian,El príncipe de Bel-Air (Serie de TV),Estados Unidos,87953.0,7.0,3
Peter Jackson,El delirante mundo de los Feebles ,Nueva Zelanda,3068.0,6.4,3
Cullen Blaine,R.O.T.O.R. ,Estados Unidos,682.0,3.4,3
Andrei Tarkovsky,Sacrificio ,Suecia,7376.0,7.7,3
Alvy Ray Smith,Las aventuras de André y Wally B. (C),Estados Unidos,2135.0,4.2,3
Fritz Kiersch,Los chicos del maíz ,Estados Unidos,11407.0,5.3,3
Terry Jones,El sentido de la vida ,Reino Unido,28601.0,7.3,3
Terry Gilliam,El sentido de la vida ,Reino Unido,28601.0,7.3,3
Tim Burton,Doctor of Doom (C),Estados Unidos,169.0,2.8,3
Jerry Rees,Doctor of Doom (C),Estados Unidos,169.0,2.8,3
Jeannot Szwarc,Tiburón 2 ,Estados Unidos,12320.0,5.3,3
Terry Jones,Los caballeros de la mesa cuadrada y sus locos seguidores ,Reino Unido,46896.0,7.4,3
Terry Gilliam,Los caballeros de la mesa cuadrada y sus locos seguidores ,Reino Unido,46896.0,7.4,3
Wes Craven,La última casa a la izquierda ,Estados Unidos,4643.0,5.4,3
David Lynch,El alfabeto (The Alphabet) (C),Estados Unidos,2554.0,5.6,3
Ken Hughes,Chitty Chitty Bang Bang ,Reino Unido,5533.0,6.3,3
Luis Lucia,Un rayo de luz ,España,3139.0,4.7,3
Ed Wood,Plan 9 del espacio exterior ,Estados Unidos,5099.0,4.4,3
Roman Polanski,Dos hombres y un armario (C),Polonia,836.0,6.1,3
Fred M. Wilcox,Planeta prohibido ,Estados Unidos,6883.0,7.0,3
Clyde Geronimi,Alicia en el país de las maravillas ,Estados Unidos,33775.0,7.1,3
Hamilton Luske,Alicia en el país de las maravillas ,Estados Unidos,33775.0,7.1,3
Wilfred Jackson,Alicia en el país de las maravillas ,Estados Unidos,33775.0,7.1,3
Shari Springer Berman,La apariencia de las cosas ,Estados Unidos,2990.0,4.4,2
Robert Pulcini,La apariencia de las cosas ,Estados Unidos,2990.0,4.4,2
Jarand Breian Herdal,El cadáver ,Noruega,2461.0,4.5,2
Brad Anderson,Fractura ,Estados Unidos,8600.0,5.7,2
Jaume Collet-Serra,El pasajero ,Estados Unidos,9850.0,5.6,2
Jon Turteltaub,Megalodón ,Estados Unidos,14950.0,4.5,2
"""Federico D'Alessandro""",Tau ,Estados Unidos,2857.0,4.9,2
Michael Spierig,Saw VIII ,Estados Unidos,6064.0,5.0,2
Peter Spierig,Saw VIII ,Estados Unidos,6064.0,5.0,2
The Spierig Brothers,Saw VIII ,Estados Unidos,6064.0,5.0,2
Can Evrenol,Housewife ,Turquía,182.0,4.8,2
Colm McCarthy,Black Mirror: Black Museum (TV),Reino Unido,15261.0,7.0,2
Jeremy Gillespie,El vacío (The Void) ,Canadá,3110.0,5.0,2
Steven Kostanski,El vacío (The Void) ,Canadá,3110.0,5.0,2
Gregory Jacobs,Magic Mike XXL ,Estados Unidos,3306.0,4.2,2
Alejandro Amenábar,Vale (C),España,3601.0,5.1,2
Ericson Core,Point Break (Sin límites) ,Estados Unidos,3861.0,4.5,2
George Clooney,The Monuments Men ,Estados Unidos,16478.0,5.2,2
Levan Gabriadze,Eliminado ,Estados Unidos,7913.0,4.8,2
Kimberly Peirce,Carrie ,Estados Unidos,11853.0,5.0,2
Eli Roth,El infierno verde ,Estados Unidos,5401.0,4.8,2
Pedro Almodóvar,Los amantes pasajeros ,España,26460.0,4.3,2
Adam Wingard,Tú eres el siguiente ,Estados Unidos,12435.0,5.8,2
David Lynch,The 3 Rs (C),Estados Unidos,685.0,4.4,2
William Friedkin,Killer Joe ,Estados Unidos,7737.0,6.0,2
Saverio Costanzo,La soledad de los números primos ,Italia,1281.0,4.7,2
Huan Vu,Die Farbe ,Alemania,87.0,5.5,2
Miguel Ángel Vivas,Secuestrados ,España,10959.0,6.0,2
Fernando González Molina,Tres metros sobre el cielo ,España,22890.0,4.7,2
David R. Ellis,Destino final 4 ,Estados Unidos,9280.0,4.0,2
Gaspar Noé,Enter the Void ,Francia,9527.0,7.0,2
Fernando González Molina,Fuga de cerebros ,España,26977.0,4.5,2
Alexandre Aja,Reflejos (Mirrors) ,Estados Unidos,12295.0,5.3,2
John Suits,Breathing Room ,Estados Unidos,791.0,4.1,2
Gabriel Cowan,Breathing Room ,Estados Unidos,791.0,4.1,2
Dennis Dugan,Zohan: Licencia para peinar ,Estados Unidos,19015.0,4.4,2
James Watkins,Eden Lake ,Reino Unido,13702.0,6.2,2
Carlos Montero,Física o Química (Serie de TV),España,16665.0,3.3,2
Ignacio Mercero,Física o Química (Serie de TV),España,16665.0,3.3,2
Alejandro Bazzano,Física o Química (Serie de TV),España,16665.0,3.3,2
Javier Quintas,Física o Química (Serie de TV),España,16665.0,3.3,2
Juan Manuel Rodríguez Pachón,Física o Química (Serie de TV),España,16665.0,3.3,2
Carlos Navarro Ballesteros,Física o Química (Serie de TV),España,16665.0,3.3,2
Craig Gillespie,Cuestión de pelotas (Mr. Woodcock) ,Estados Unidos,3854.0,3.8,2
Richard LaGravenese,Posdata: Te quiero ,Estados Unidos,24868.0,6.3,2
Richard Schenkman,The Man from Earth ,Estados Unidos,32468.0,7.5,2
Oliver Stone,World Trade Center ,Estados Unidos,16525.0,4.6,2
David R. Ellis,Serpientes en el avión ,Estados Unidos,11873.0,3.3,2
Manuel Pradal,A Crime ,Francia,299.0,4.4,2
David Zucker,Scary Movie 4 ,Estados Unidos,20714.0,4.0,2
Stefen Fangmeier,Eragon ,Estados Unidos,21463.0,4.4,2
Santiago Segura,Torrente 3: El protector ,España,46990.0,3.7,2
Nacho Vigalondo,Domingo (C),España,2557.0,5.6,2
Neil Marshall,The Descent ,Reino Unido,15009.0,6.0,2
Robert Luketic,La madre del novio ,Estados Unidos,8892.0,4.4,2
Jeong Yong-ki,The Doll Master ,Corea del Sur,368.0,4.5,2
Jeff Schaffer,EuroTrip ,Estados Unidos,13848.0,5.2,2
Alexander Witt,Resident Evil 2: Apocalipsis ,Reino Unido,23820.0,5.2,2
David Zucker,Scary Movie 3 ,Estados Unidos,27032.0,4.5,2
Takashi Miike,Llamada perdida ,Japón,6655.0,5.1,2
Chuck Lorre,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
Lee Aronsohn,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
Gary Halvorson,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
Pamela Fryman,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
James Widdoes,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
Jeffrey Melman,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
Rob Schiller,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
Ted Wass,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
Andy Ackerman,Dos hombres y medio (Serie de TV),Estados Unidos,37801.0,6.1,2
Steven Soderbergh,Solaris ,Estados Unidos,12929.0,5.2,2
Andrzej Sekula,Cube 2: Hypercube ,Canadá,15286.0,5.2,2
Robert Luketic,Una rubia muy legal ,Estados Unidos,18653.0,4.5,2
Stuart Gordon,Dagon: la secta del mar ,España,4175.0,3.8,2
Luke Greenfield,Estoy hecho un animal ,Estados Unidos,11184.0,3.7,2
David M. Evans,Beethoven 3: De excursión con la familia ,Estados Unidos,1231.0,3.0,2
Davis Guggenheim,Rumores que matan ,Estados Unidos,5290.0,5.1,2
Jay Roach,Austin Powers 2: La espía que me achuchó ,Estados Unidos,25974.0,5.6,2
Bonnie Turner,Aquellos maravillosos 70 (Serie de TV),Estados Unidos,15366.0,6.6,2
Terry Turner,Aquellos maravillosos 70 (Serie de TV),Estados Unidos,15366.0,6.6,2
Mark Brazill,Aquellos maravillosos 70 (Serie de TV),Estados Unidos,15366.0,6.6,2
David Trainer,Aquellos maravillosos 70 (Serie de TV),Estados Unidos,15366.0,6.6,2
Terry Hughes,Aquellos maravillosos 70 (Serie de TV),Estados Unidos,15366.0,6.6,2
Sam Weisman,George de la jungla ,Estados Unidos,26873.0,4.0,2
Joss Whedon,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
James A. Contner,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
David Solomon,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
David Grossman,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Michael Gershman,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Bruce Seth Green,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Nick Marck,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
James Whitmore Jr.,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
David Semel,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Michael Lange,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
John T. Kretchmer,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Ellen S. Pressman,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Daniel Attias,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Rick Rosenthal,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Marita Grabiak,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Reza Badiyi,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Scott Brazil,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Stephen Cragg,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Stephen L. Posey,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Charles Martin Smith,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Deran Sarafian,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Tucker Gates,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Regis Kimble,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Christopher Hibler,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Turi Meyer,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Alan J. Levi,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Bill L. Norton,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
Michael Grossman,"Buffy, cazavampiros (Serie de TV)",Estados Unidos,48048.0,5.4,2
