generos,titulo,votos,votacion,nota
Viajes en el tiempo,Regreso al futuro II ,65788.0,7.2,6
Comedia juvenil,Regreso al futuro II ,65788.0,7.2,6
Cine familiar,Regreso al futuro II ,65788.0,7.2,6
Secuela,Regreso al futuro II ,65788.0,7.2,6
Fantástico,Willow ,83047.0,6.8,6
Aventuras,Willow ,83047.0,6.8,6
Fantasía medieval,Willow ,83047.0,6.8,6
Espada y brujería,Willow ,83047.0,6.8,6
Brujería,Willow ,83047.0,6.8,6
Magia,Willow ,83047.0,6.8,6
Drama,Rain Man ,88105.0,7.4,6
Familia,Rain Man ,88105.0,7.4,6
Enfermedad,Rain Man ,88105.0,7.4,6
Autismo / Asperger,Rain Man ,88105.0,7.4,6
Road Movie,Rain Man ,88105.0,7.4,6
Drama,Inseparables ,11079.0,7.1,6
Thriller,Inseparables ,11079.0,7.1,6
Drama psicológico,Inseparables ,11079.0,7.1,6
Película de culto,Inseparables ,11079.0,7.1,6
Terror,Muñeco diabólico ,33018.0,5.4,6
Slasher,Muñeco diabólico ,33018.0,5.4,6
Asesinos en serie,Muñeco diabólico ,33018.0,5.4,6
Muñecos,Muñeco diabólico ,33018.0,5.4,6
Película de culto,Muñeco diabólico ,33018.0,5.4,6
Vudú,Muñeco diabólico ,33018.0,5.4,6
Terror,Terroríficamente muertos ,15151.0,6.8,6
Comedia,Terroríficamente muertos ,15151.0,6.8,6
Fantástico,Terroríficamente muertos ,15151.0,6.8,6
Comedia de terror,Terroríficamente muertos ,15151.0,6.8,6
Posesiones / Exorcismos,Terroríficamente muertos ,15151.0,6.8,6
Casas encantadas,Terroríficamente muertos ,15151.0,6.8,6
Zombis,Terroríficamente muertos ,15151.0,6.8,6
Secuela,Terroríficamente muertos ,15151.0,6.8,6
Serie B,Terroríficamente muertos ,15151.0,6.8,6
Película de culto,Terroríficamente muertos ,15151.0,6.8,6
Drama,El imperio del sol ,28704.0,7.3,6
Aventuras,El imperio del sol ,28704.0,7.3,6
Bélico,El imperio del sol ,28704.0,7.3,6
II Guerra Mundial,El imperio del sol ,28704.0,7.3,6
Basado en hechos reales,El imperio del sol ,28704.0,7.3,6
Guerra Chino-Japonesa (II),El imperio del sol ,28704.0,7.3,6
Drama,El último emperador ,49932.0,7.2,6
Histórico,El último emperador ,49932.0,7.2,6
Biográfico,El último emperador ,49932.0,7.2,6
Cine épico,El último emperador ,49932.0,7.2,6
Animación,El sueño de Red (C),2757.0,5.6,6
Drama,El sueño de Red (C),2757.0,5.6,6
Comedia,El sueño de Red (C),2757.0,5.6,6
Circo,El sueño de Red (C),2757.0,5.6,6
Pixar,El sueño de Red (C),2757.0,5.6,6
Cortometraje (animación),El sueño de Red (C),2757.0,5.6,6
Animación,Luxo Jr. (C),5297.0,6.3,6
Comedia,Luxo Jr. (C),5297.0,6.3,6
Pixar,Luxo Jr. (C),5297.0,6.3,6
Cortometraje (animación),Luxo Jr. (C),5297.0,6.3,6
Ciencia ficción,La mosca ,29759.0,7.0,6
Fantástico,La mosca ,29759.0,7.0,6
Terror,La mosca ,29759.0,7.0,6
Remake,La mosca ,29759.0,7.0,6
Monstruos,La mosca ,29759.0,7.0,6
Película de culto,La mosca ,29759.0,7.0,6
Ciencia ficción,Aliens: El regreso ,84459.0,7.4,6
Acción,Aliens: El regreso ,84459.0,7.4,6
Extraterrestres,Aliens: El regreso ,84459.0,7.4,6
Secuela,Aliens: El regreso ,84459.0,7.4,6
Película de culto,Aliens: El regreso ,84459.0,7.4,6
Fantástico,Dentro del laberinto ,32360.0,7.2,6
Aventuras,Dentro del laberinto ,32360.0,7.2,6
Marionetas,Dentro del laberinto ,32360.0,7.2,6
Cuentos,Dentro del laberinto ,32360.0,7.2,6
Película de culto,Dentro del laberinto ,32360.0,7.2,6
Aventuras,El vuelo del navegante ,4247.0,6.2,6
Ciencia ficción,El vuelo del navegante ,4247.0,6.2,6
Viajes en el tiempo,El vuelo del navegante ,4247.0,6.2,6
Extraterrestres,El vuelo del navegante ,4247.0,6.2,6
Años 70,El vuelo del navegante ,4247.0,6.2,6
Cine familiar,El vuelo del navegante ,4247.0,6.2,6
Serie de TV,Érase una vez... la vida (Serie de TV),40327.0,7.6,6
Animación,Érase una vez... la vida (Serie de TV),40327.0,7.6,6
Infantil,Érase una vez... la vida (Serie de TV),40327.0,7.6,6
Divulgativo/Educativo,Érase una vez... la vida (Serie de TV),40327.0,7.6,6
Aventuras,Exploradores ,4927.0,5.9,6
Ciencia ficción,Exploradores ,4927.0,5.9,6
Comedia juvenil,Exploradores ,4927.0,5.9,6
Aventura espacial,Exploradores ,4927.0,5.9,6
Adolescencia,Exploradores ,4927.0,5.9,6
Extraterrestres,Exploradores ,4927.0,5.9,6
Ciencia ficción,Regreso al futuro ,142126.0,7.5,6
Comedia,Regreso al futuro ,142126.0,7.5,6
Fantástico,Regreso al futuro ,142126.0,7.5,6
Aventuras,Regreso al futuro ,142126.0,7.5,6
Viajes en el tiempo,Regreso al futuro ,142126.0,7.5,6
Comedia juvenil,Regreso al futuro ,142126.0,7.5,6
Adolescencia,Regreso al futuro ,142126.0,7.5,6
Cine familiar,Regreso al futuro ,142126.0,7.5,6
Película de culto,Regreso al futuro ,142126.0,7.5,6
Aventuras,El secreto de la pirámide ,14323.0,6.7,6
Sherlock Holmes,El secreto de la pirámide ,14323.0,6.7,6
Asesinos en serie,El secreto de la pirámide ,14323.0,6.7,6
Cine familiar,El secreto de la pirámide ,14323.0,6.7,6
Intriga,Único testigo ,38668.0,6.9,6
Thriller,Único testigo ,38668.0,6.9,6
Drama,Único testigo ,38668.0,6.9,6
Romance,Único testigo ,38668.0,6.9,6
Drama romántico,Único testigo ,38668.0,6.9,6
Policíaco,Único testigo ,38668.0,6.9,6
Amish,Único testigo ,38668.0,6.9,6
Vida rural (Norteamérica),Único testigo ,38668.0,6.9,6
Fantástico,Gremlins ,105489.0,6.6,6
Comedia,Gremlins ,105489.0,6.6,6
Terror,Gremlins ,105489.0,6.6,6
Comedia juvenil,Gremlins ,105489.0,6.6,6
Comedia de terror,Gremlins ,105489.0,6.6,6
Navidad,Gremlins ,105489.0,6.6,6
Monstruos,Gremlins ,105489.0,6.6,6
Película de culto,Gremlins ,105489.0,6.6,6
Drama,"Karate Kid, el momento de la verdad ",59957.0,6.1,6
Deporte,"Karate Kid, el momento de la verdad ",59957.0,6.1,6
Karate,"Karate Kid, el momento de la verdad ",59957.0,6.1,6
Artes marciales,"Karate Kid, el momento de la verdad ",59957.0,6.1,6
Amistad,"Karate Kid, el momento de la verdad ",59957.0,6.1,6
Acoso escolar / Bullying,"Karate Kid, el momento de la verdad ",59957.0,6.1,6
Adolescencia,"Karate Kid, el momento de la verdad ",59957.0,6.1,6
Terror,Psicosis II: El regreso de Norman ,3061.0,5.3,6
Thriller,Psicosis II: El regreso de Norman ,3061.0,5.3,6
Intriga,Psicosis II: El regreso de Norman ,3061.0,5.3,6
Secuela,Psicosis II: El regreso de Norman ,3061.0,5.3,6
Slasher,Psicosis II: El regreso de Norman ,3061.0,5.3,6
Thriller psicológico,Psicosis II: El regreso de Norman ,3061.0,5.3,6
Terror,Christine ,16826.0,6.2,6
Fantástico,Christine ,16826.0,6.2,6
Años 70,Christine ,16826.0,6.2,6
Coches/Automovilismo,Christine ,16826.0,6.2,6
Serie de TV,Inspector Gadget (Serie de TV),34855.0,6.0,6
Animación,Inspector Gadget (Serie de TV),34855.0,6.0,6
Infantil,Inspector Gadget (Serie de TV),34855.0,6.0,6
Comedia,Inspector Gadget (Serie de TV),34855.0,6.0,6
Robots,Inspector Gadget (Serie de TV),34855.0,6.0,6
Policíaco,Inspector Gadget (Serie de TV),34855.0,6.0,6
Drama,Gandhi ,40030.0,7.4,6
Biográfico,Gandhi ,40030.0,7.4,6
Colonialismo,Gandhi ,40030.0,7.4,6
Histórico,Gandhi ,40030.0,7.4,6
Religión,Gandhi ,40030.0,7.4,6
Años 40,Gandhi ,40030.0,7.4,6
Drama,La decisión de Sophie ,7405.0,7.2,6
Romance,La decisión de Sophie ,7405.0,7.2,6
Holocausto,La decisión de Sophie ,7405.0,7.2,6
Años 40,La decisión de Sophie ,7405.0,7.2,6
Animación,The Snowman ,460.0,6.9,6
Fantástico,The Snowman ,460.0,6.9,6
Infantil,The Snowman ,460.0,6.9,6
Navidad,The Snowman ,460.0,6.9,6
Infancia,The Snowman ,460.0,6.9,6
Cine familiar,The Snowman ,460.0,6.9,6
Mediometraje,The Snowman ,460.0,6.9,6
Terror,Aullidos ,4490.0,6.0,6
Hombres lobo,Aullidos ,4490.0,6.0,6
Periodismo,Aullidos ,4490.0,6.0,6
Televisión,Aullidos ,4490.0,6.0,6
Serie de TV,Spider-man y sus increibles amigos (Serie de TV),1262.0,5.4,6
Animación,Spider-man y sus increibles amigos (Serie de TV),1262.0,5.4,6
Aventuras,Spider-man y sus increibles amigos (Serie de TV),1262.0,5.4,6
Superhéroes,Spider-man y sus increibles amigos (Serie de TV),1262.0,5.4,6
Cómic,Spider-man y sus increibles amigos (Serie de TV),1262.0,5.4,6
Marvel Comics,Spider-man y sus increibles amigos (Serie de TV),1262.0,5.4,6
Serie de TV,D'Artacán y los tres mosqueperros (Serie de TV),31869.0,6.4,6
Animación,D'Artacán y los tres mosqueperros (Serie de TV),31869.0,6.4,6
Aventuras,D'Artacán y los tres mosqueperros (Serie de TV),31869.0,6.4,6
Infantil,D'Artacán y los tres mosqueperros (Serie de TV),31869.0,6.4,6
Perros/Lobos,D'Artacán y los tres mosqueperros (Serie de TV),31869.0,6.4,6
Capa y espada,D'Artacán y los tres mosqueperros (Serie de TV),31869.0,6.4,6
Ciencia ficción,Scanners ,7696.0,6.3,6
Terror,Scanners ,7696.0,6.3,6
Thriller,Scanners ,7696.0,6.3,6
Gore,Scanners ,7696.0,6.3,6
Película de culto,Scanners ,7696.0,6.3,6
Musical,Fama ,19597.0,6.3,6
Drama,Fama ,19597.0,6.3,6
Baile,Fama ,19597.0,6.3,6
Ballet,Fama ,19597.0,6.3,6
Música,Fama ,19597.0,6.3,6
Colegios & Universidad,Fama ,19597.0,6.3,6
Amistad,Fama ,19597.0,6.3,6
Intriga,Vestida para matar ,7916.0,6.7,6
Thriller,Vestida para matar ,7916.0,6.7,6
Crimen,Vestida para matar ,7916.0,6.7,6
Policíaco,Vestida para matar ,7916.0,6.7,6
Slasher,Vestida para matar ,7916.0,6.7,6
Asesinos en serie,Vestida para matar ,7916.0,6.7,6
Thriller psicológico,Vestida para matar ,7916.0,6.7,6
Cine independiente USA,Vestida para matar ,7916.0,6.7,6
Comedia,"Pepi, Luci, Bom y otras chicas del montón ",13611.0,5.4,6
Amistad,"Pepi, Luci, Bom y otras chicas del montón ",13611.0,5.4,6
Homosexualidad,"Pepi, Luci, Bom y otras chicas del montón ",13611.0,5.4,6
Película de culto,"Pepi, Luci, Bom y otras chicas del montón ",13611.0,5.4,6
Ciencia ficción,Stalker ,14419.0,7.9,6
Drama,Stalker ,14419.0,7.9,6
Intriga,Stalker ,14419.0,7.9,6
Distopía,Stalker ,14419.0,7.9,6
Película de culto,Stalker ,14419.0,7.9,6
Terror,Zombi ,9013.0,6.8,6
Zombis,Zombi ,9013.0,6.8,6
Gore,Zombi ,9013.0,6.8,6
Secuela,Zombi ,9013.0,6.8,6
Película de culto,Zombi ,9013.0,6.8,6
Cine independiente USA,Zombi ,9013.0,6.8,6
Musical,Grease ,100741.0,7.1,6
Romance,Grease ,100741.0,7.1,6
Comedia,Grease ,100741.0,7.1,6
Comedia romántica,Grease ,100741.0,7.1,6
Comedia juvenil,Grease ,100741.0,7.1,6
Colegios & Universidad,Grease ,100741.0,7.1,6
Adolescencia,Grease ,100741.0,7.1,6
Baile,Grease ,100741.0,7.1,6
Años 50,Grease ,100741.0,7.1,6
Película de culto,Grease ,100741.0,7.1,6
Drama,Días del cielo ,8635.0,7.3,6
Vida rural (Norteamérica),Días del cielo ,8635.0,7.3,6
Ciencia ficción,La invasión de los ultracuerpos ,13411.0,7.1,6
Fantástico,La invasión de los ultracuerpos ,13411.0,7.1,6
Terror,La invasión de los ultracuerpos ,13411.0,7.1,6
Extraterrestres,La invasión de los ultracuerpos ,13411.0,7.1,6
Remake,La invasión de los ultracuerpos ,13411.0,7.1,6
Fantástico,Cabeza borradora ,19682.0,6.8,6
Drama,Cabeza borradora ,19682.0,6.8,6
Cine independiente USA,Cabeza borradora ,19682.0,6.8,6
Cine experimental,Cabeza borradora ,19682.0,6.8,6
Surrealismo,Cabeza borradora ,19682.0,6.8,6
Película de culto,Cabeza borradora ,19682.0,6.8,6
Romance,Annie Hall ,72845.0,8.0,6
Comedia,Annie Hall ,72845.0,8.0,6
Comedia romántica,Annie Hall ,72845.0,8.0,6
Musical,Fiebre del sábado noche ,36580.0,6.4,6
Drama,Fiebre del sábado noche ,36580.0,6.4,6
Baile,Fiebre del sábado noche ,36580.0,6.4,6
Amistad,Fiebre del sábado noche ,36580.0,6.4,6
Ciencia ficción,Encuentros en la tercera fase ,58839.0,7.3,6
Fantástico,Encuentros en la tercera fase ,58839.0,7.3,6
Intriga,Encuentros en la tercera fase ,58839.0,7.3,6
Extraterrestres,Encuentros en la tercera fase ,58839.0,7.3,6
Drama,Taxi Driver ,119977.0,8.1,6
Prostitución,Taxi Driver ,119977.0,8.1,6
Crimen,Taxi Driver ,119977.0,8.1,6
Película de culto,Taxi Driver ,119977.0,8.1,6
Serie de TV,Calimero (Serie de TV),21992.0,4.9,6
Animación,Calimero (Serie de TV),21992.0,4.9,6
Infantil,Calimero (Serie de TV),21992.0,4.9,6
Ciencia ficción,Cuando el destino nos alcance ,9981.0,6.7,6
Intriga,Cuando el destino nos alcance ,9981.0,6.7,6
Thriller,Cuando el destino nos alcance ,9981.0,6.7,6
Thriller futurista,Cuando el destino nos alcance ,9981.0,6.7,6
Distopía,Cuando el destino nos alcance ,9981.0,6.7,6
Policíaco,Cuando el destino nos alcance ,9981.0,6.7,6
Película de culto,Cuando el destino nos alcance ,9981.0,6.7,6
Aventuras,Las aventuras de Tom Sawyer ,518.0,5.8,6
Musical,Las aventuras de Tom Sawyer ,518.0,5.8,6
Infantil,Las aventuras de Tom Sawyer ,518.0,5.8,6
Vida rural (Norteamérica),Las aventuras de Tom Sawyer ,518.0,5.8,6
Infancia,Las aventuras de Tom Sawyer ,518.0,5.8,6
Comedia,Todo lo que siempre quiso saber sobre el sexo y nunca se atrevió a preguntar ,19128.0,6.8,6
Parodia,Todo lo que siempre quiso saber sobre el sexo y nunca se atrevió a preguntar ,19128.0,6.8,6
Comedia absurda,Todo lo que siempre quiso saber sobre el sexo y nunca se atrevió a preguntar ,19128.0,6.8,6
Sketches,Todo lo que siempre quiso saber sobre el sexo y nunca se atrevió a preguntar ,19128.0,6.8,6
Comedia,El discreto encanto de la burguesía ,9733.0,7.5,6
Drama,El discreto encanto de la burguesía ,9733.0,7.5,6
Surrealismo,El discreto encanto de la burguesía ,9733.0,7.5,6
Sátira,El discreto encanto de la burguesía ,9733.0,7.5,6
Cine experimental,El discreto encanto de la burguesía ,9733.0,7.5,6
Ciencia ficción,Naves misteriosas ,4443.0,6.2,6
Aventuras,Naves misteriosas ,4443.0,6.2,6
Drama,Naves misteriosas ,4443.0,6.2,6
Aventura espacial,Naves misteriosas ,4443.0,6.2,6
Robots,Naves misteriosas ,4443.0,6.2,6
Distopía,Naves misteriosas ,4443.0,6.2,6
Película de culto,Naves misteriosas ,4443.0,6.2,6
Drama,Johnny cogió su fusil ,17567.0,7.7,6
I Guerra Mundial,Johnny cogió su fusil ,17567.0,7.7,6
Discapacidad,Johnny cogió su fusil ,17567.0,7.7,6
Medicina,Johnny cogió su fusil ,17567.0,7.7,6
Cine independiente USA,Johnny cogió su fusil ,17567.0,7.7,6
Película de culto,Johnny cogió su fusil ,17567.0,7.7,6
Intriga,El diablo sobre ruedas (TV),24931.0,7.3,6
Thriller,El diablo sobre ruedas (TV),24931.0,7.3,6
Terror,El diablo sobre ruedas (TV),24931.0,7.3,6
Road Movie,El diablo sobre ruedas (TV),24931.0,7.3,6
Telefilm,El diablo sobre ruedas (TV),24931.0,7.3,6
Coches/Automovilismo,El diablo sobre ruedas (TV),24931.0,7.3,6
Serie de TV,Scooby-Doo (Serie de TV),26858.0,5.9,6
Animación,Scooby-Doo (Serie de TV),26858.0,5.9,6
Fantástico,Scooby-Doo (Serie de TV),26858.0,5.9,6
Terror,Scooby-Doo (Serie de TV),26858.0,5.9,6
Comedia,Scooby-Doo (Serie de TV),26858.0,5.9,6
Aventuras,Scooby-Doo (Serie de TV),26858.0,5.9,6
Intriga,Scooby-Doo (Serie de TV),26858.0,5.9,6
Perros/Lobos,Scooby-Doo (Serie de TV),26858.0,5.9,6
Musical,Oliver ,5417.0,7.2,6
Drama,Oliver ,5417.0,7.2,6
Infancia,Oliver ,5417.0,7.2,6
Pobreza,Oliver ,5417.0,7.2,6
Siglo XIX,Oliver ,5417.0,7.2,6
Intriga,Blow-Up (Deseo de una mañana de verano) ,14290.0,7.0,6
Drama,Blow-Up (Deseo de una mañana de verano) ,14290.0,7.0,6
Thriller,Blow-Up (Deseo de una mañana de verano) ,14290.0,7.0,6
Fotografía,Blow-Up (Deseo de una mañana de verano) ,14290.0,7.0,6
Crimen,Blow-Up (Deseo de una mañana de verano) ,14290.0,7.0,6
Película de culto,Blow-Up (Deseo de una mañana de verano) ,14290.0,7.0,6
Terror,Repulsión ,12169.0,7.5,6
Thriller,Repulsión ,12169.0,7.5,6
Drama,Repulsión ,12169.0,7.5,6
Drama psicológico,Repulsión ,12169.0,7.5,6
Surrealismo,Repulsión ,12169.0,7.5,6
Drama,Doctor Zhivago ,36319.0,7.9,6
Romance,Doctor Zhivago ,36319.0,7.9,6
Aventuras,Doctor Zhivago ,36319.0,7.9,6
Histórico,Doctor Zhivago ,36319.0,7.9,6
Revolución Rusa,Doctor Zhivago ,36319.0,7.9,6
Cine épico,Doctor Zhivago ,36319.0,7.9,6
Drama romántico,Doctor Zhivago ,36319.0,7.9,6
Intriga,"Marnie, la ladrona ",16499.0,7.4,6
Drama,"Marnie, la ladrona ",16499.0,7.4,6
Robos & Atracos,"Marnie, la ladrona ",16499.0,7.4,6
Ciencia ficción,IKARIE XB 1 (Viaje al fin del universo) ,1132.0,6.5,6
Drama,IKARIE XB 1 (Viaje al fin del universo) ,1132.0,6.5,6
Aventura espacial,IKARIE XB 1 (Viaje al fin del universo) ,1132.0,6.5,6
Drama,El sirviente ,5692.0,7.6,6
Intriga,El sirviente ,5692.0,7.6,6
Drama psicológico,El sirviente ,5692.0,7.6,6
Comedia,El verdugo ,40987.0,8.2,6
Sátira,El verdugo ,40987.0,8.2,6
Comedia negra,El verdugo ,40987.0,8.2,6
Película de culto,El verdugo ,40987.0,8.2,6
Drama,Harakiri ,13109.0,8.5,6
Siglo XVII,Harakiri ,13109.0,8.5,6
Japón feudal,Harakiri ,13109.0,8.5,6
Samuráis,Harakiri ,13109.0,8.5,6
Película de culto,Harakiri ,13109.0,8.5,6
Intriga,El mensajero del miedo ,4019.0,7.1,6
Thriller psicológico,El mensajero del miedo ,4019.0,7.1,6
Guerra de Corea,El mensajero del miedo ,4019.0,7.1,6
Guerra Fría,El mensajero del miedo ,4019.0,7.1,6
Política,El mensajero del miedo ,4019.0,7.1,6
Drama,La infancia de Iván ,7122.0,7.8,6
Bélico,La infancia de Iván ,7122.0,7.8,6
II Guerra Mundial,La infancia de Iván ,7122.0,7.8,6
Espionaje,La infancia de Iván ,7122.0,7.8,6
Infancia,La infancia de Iván ,7122.0,7.8,6
Nazismo,La infancia de Iván ,7122.0,7.8,6
Comedia,Tú a Boston y yo a California ,6829.0,5.5,6
Cine familiar,Tú a Boston y yo a California ,6829.0,5.5,6
Acción,Yojimbo (El mercenario) ,15189.0,8.0,6
Drama,Yojimbo (El mercenario) ,15189.0,8.0,6
Japón feudal,Yojimbo (El mercenario) ,15189.0,8.0,6
Siglo XIX,Yojimbo (El mercenario) ,15189.0,8.0,6
Samuráis,Yojimbo (El mercenario) ,15189.0,8.0,6
Romance,Desayuno con diamantes ,69589.0,7.7,6
Drama,Desayuno con diamantes ,69589.0,7.7,6
Comedia,Desayuno con diamantes ,69589.0,7.7,6
Comedia romántica,Desayuno con diamantes ,69589.0,7.7,6
Terror,La caída de la casa Usher ,3522.0,6.6,6
Siglo XIX,La caída de la casa Usher ,3522.0,6.6,6
Sobrenatural,La caída de la casa Usher ,3522.0,6.6,6
Película de culto,La caída de la casa Usher ,3522.0,6.6,6
Cine independiente USA,La caída de la casa Usher ,3522.0,6.6,6
Serie de TV,Popeye el marino (Serie de TV),23476.0,5.9,6
Animación,Popeye el marino (Serie de TV),23476.0,5.9,6
Comedia,Popeye el marino (Serie de TV),23476.0,5.9,6
Drama,Popeye el marino (Serie de TV),23476.0,5.9,6
Acción,Popeye el marino (Serie de TV),23476.0,5.9,6
Cómic,Popeye el marino (Serie de TV),23476.0,5.9,6
Aventuras,Los robinsones de los mares del Sur ,2089.0,6.2,6
Piratas,Los robinsones de los mares del Sur ,2089.0,6.2,6
Aventuras marinas,Los robinsones de los mares del Sur ,2089.0,6.2,6
Supervivencia,Los robinsones de los mares del Sur ,2089.0,6.2,6
Remake,Los robinsones de los mares del Sur ,2089.0,6.2,6
Cine familiar,Los robinsones de los mares del Sur ,2089.0,6.2,6
Terror,La mansión de los horrores ,1784.0,6.0,6
Intriga,La mansión de los horrores ,1784.0,6.0,6
Sobrenatural,La mansión de los horrores ,1784.0,6.0,6
Casas encantadas,La mansión de los horrores ,1784.0,6.0,6
Drama,Apur Sansar (El mundo de Apu) ,4347.0,8.2,6
Familia,Apur Sansar (El mundo de Apu) ,4347.0,8.2,6
Drama psicológico,Apur Sansar (El mundo de Apu) ,4347.0,8.2,6
Secuela,Apur Sansar (El mundo de Apu) ,4347.0,8.2,6
Intriga,El hombre que sabía demasiado ,18233.0,7.5,6
Espionaje,El hombre que sabía demasiado ,18233.0,7.5,6
Secuestros / Desapariciones,El hombre que sabía demasiado ,18233.0,7.5,6
Remake,El hombre que sabía demasiado ,18233.0,7.5,6
Western,Centauros del desierto ,32453.0,8.0,6
Aventuras,Centauros del desierto ,32453.0,8.0,6
Película de culto,Centauros del desierto ,32453.0,8.0,6
Racismo,Centauros del desierto ,32453.0,8.0,6
Secuestros / Desapariciones,Centauros del desierto ,32453.0,8.0,6
Ciencia ficción,La invasión de los ladrones de cuerpos ,16474.0,7.6,6
Fantástico,La invasión de los ladrones de cuerpos ,16474.0,7.6,6
Terror,La invasión de los ladrones de cuerpos ,16474.0,7.6,6
Vida rural (Norteamérica),La invasión de los ladrones de cuerpos ,16474.0,7.6,6
Extraterrestres,La invasión de los ladrones de cuerpos ,16474.0,7.6,6
Serie B,La invasión de los ladrones de cuerpos ,16474.0,7.6,6
Película de culto,La invasión de los ladrones de cuerpos ,16474.0,7.6,6
Drama,El intendente Sansho ,5895.0,8.3,6
Japón feudal,El intendente Sansho ,5895.0,8.3,6
Siglo XII,El intendente Sansho ,5895.0,8.3,6
Esclavitud,El intendente Sansho ,5895.0,8.3,6
Drama,Un verano con Mónica ,4946.0,7.5,6
Romance,Un verano con Mónica ,4946.0,7.5,6
Drama romántico,Un verano con Mónica ,4946.0,7.5,6
Adolescencia,Un verano con Mónica ,4946.0,7.5,6
Animación,El corazón delator (C),1073.0,6.7,6
Terror,El corazón delator (C),1073.0,6.7,6
Cortometraje (animación),El corazón delator (C),1073.0,6.7,6
Crimen,El corazón delator (C),1073.0,6.7,6
Thriller psicológico,El corazón delator (C),1073.0,6.7,6
Animación para adultos,El corazón delator (C),1073.0,6.7,6
Drama,Cuentos de Tokio ,12625.0,8.2,6
Vejez / Madurez,Cuentos de Tokio ,12625.0,8.2,6
Familia,Cuentos de Tokio ,12625.0,8.2,6
Drama,Candilejas ,13796.0,8.2,6
Romance,Candilejas ,13796.0,8.2,6
Drama romántico,Candilejas ,13796.0,8.2,6
Teatro,Candilejas ,13796.0,8.2,6
Ballet,Candilejas ,13796.0,8.2,6
Años 1910-1919,Candilejas ,13796.0,8.2,6
Aventuras,El halcón y la flecha ,6918.0,7.4,6
Edad Media,El halcón y la flecha ,6918.0,7.4,6
Siglo XII,El halcón y la flecha ,6918.0,7.4,6
Drama,Oliver Twist ,3098.0,7.4,6
Infancia,Oliver Twist ,3098.0,7.4,6
Pobreza,Oliver Twist ,3098.0,7.4,6
Siglo XIX,Oliver Twist ,3098.0,7.4,6
Intriga,Náufragos ,5595.0,7.3,6
Supervivencia,Náufragos ,5595.0,7.3,6
II Guerra Mundial,Náufragos ,5595.0,7.3,6
Cine negro,La sombra de una duda ,11416.0,7.6,6
Intriga,La sombra de una duda ,11416.0,7.6,6
Thriller,La sombra de una duda ,11416.0,7.6,6
Crimen,La sombra de una duda ,11416.0,7.6,6
Asesinos en serie,La sombra de una duda ,11416.0,7.6,6
Drama,Lo que el viento se llevó ,58734.0,7.9,6
Romance,Lo que el viento se llevó ,58734.0,7.9,6
Aventuras,Lo que el viento se llevó ,58734.0,7.9,6
Guerra de Secesión,Lo que el viento se llevó ,58734.0,7.9,6
Siglo XIX,Lo que el viento se llevó ,58734.0,7.9,6
Drama romántico,Lo que el viento se llevó ,58734.0,7.9,6
Drama sureño,Lo que el viento se llevó ,58734.0,7.9,6
Cine épico,Lo que el viento se llevó ,58734.0,7.9,6
Animación,Mickey Mouse: El sastrecillo valiente (C),1406.0,6.6,6
Comedia,Mickey Mouse: El sastrecillo valiente (C),1406.0,6.6,6
Fantástico,Mickey Mouse: El sastrecillo valiente (C),1406.0,6.6,6
